CHECK_ITEM_L,HISP,SEX,SCRMCTRL
,1,2,2.0333e+18
,1,1,2.0333e+18
,1,1,2.0333e+18
,1,1,2.0333e+18
,1,2,2.03332e+18
,1,2,2.03332e+18
,1,2,2.03332e+18
,1,2,2.03332e+18
,1,2,2.03332e+18
,1,2,2.03332e+18
,1,1,2.03332e+18
,2,2,2.03332e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,2,2,2.03333e+18
,3,1,2.03333e+18
,3,2,2.03333e+18
,2,2,2.03333e+18
,3,1,2.03333e+18
,3,2,2.03333e+18
,4,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,1,2.03333e+18
,5,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,4,1,2.03333e+18
,2,2,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,4,1,2.03333e+18
,1,2,2.03333e+18
,5,1,2.03333e+18
,5,1,2.03333e+18
,5,1,2.03333e+18
,1,1,2.03333e+18
,1,1,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,2,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03333e+18
,1,1,2.03333e+18
,3,2,2.03333e+18
,4,2,2.03333e+18
,1,2,2.03333e+18
,4,2,2.03333e+18
,4,2,2.03333e+18
,4,2,2.03333e+18
,2,1,2.03333e+18
,1,1,2.03333e+18
,1,2,2.03334e+18
,1,2,2.03334e+18
,1,1,2.03334e+18
,1,1,2.03334e+18
,1,2,2.03334e+18
,1,2,2.03337e+18
,1,1,2.03337e+18
,1,1,2.03337e+18
,1,2,2.03337e+18
,1,1,2.03337e+18
,1,2,2.03337e+18
,1,2,2.03339e+18
,3,1,2.03339e+18
,1,1,2.03339e+18
,2,2,2.03339e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,2,2.0334e+18
,1,2,2.0334e+18
,1,2,2.0334e+18
,3,1,2.0334e+18
,3,2,2.0334e+18
,3,1,2.0334e+18
,3,2,2.0334e+18
,3,1,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,2,2.0334e+18
,5,1,2.0334e+18
,3,2,2.0334e+18
,3,1,2.0334e+18
,3,1,2.0334e+18
,3,2,2.0334e+18
,3,2,2.0334e+18
,2,2,2.0334e+18
,3,1,2.0334e+18
,3,2,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,1,2.0334e+18
,2,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,4,1,2.0334e+18
,2,2,2.0334e+18
,2,2,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,2,2,2.0334e+18
,2,1,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.0334e+18
,1,2,2.0334e+18
,1,1,2.03342e+18
,1,2,2.03342e+18
,1,1,2.03342e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,2,2,2.03343e+18
,2,1,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,2,2,2.03343e+18
,2,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,3,1,2.03343e+18
,3,1,2.03343e+18
,4,1,2.03343e+18
,4,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,2,2,2.03343e+18
,2,1,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,1,2,2.03343e+18
,1,1,2.03343e+18
,1,2,2.03343e+18
,3,1,2.03343e+18
,3,2,2.03343e+18
,1,1,2.03343e+18
,1,1,2.03343e+18
,1,1,2.03343e+18
,1,1,2.03347e+18
,2,2,2.03347e+18
,2,1,2.03347e+18
,2,2,2.03347e+18
,2,2,2.03347e+18
,2,1,2.03347e+18
,2,1,2.03347e+18
,1,1,2.03347e+18
,1,2,2.03347e+18
,1,2,2.03349e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,3,2,2.0335e+18
,3,1,2.0335e+18
,3,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,1,2.0335e+18
,3,2,2.0335e+18
,3,1,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,2,1,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,1,1,2.0335e+18
,1,2,2.0335e+18
,1,2,2.0335e+18
,2,2,2.0335e+18
,1,1,2.03362e+18
,5,2,2.03362e+18
,3,2,2.03362e+18
,3,1,2.03362e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,2,1,2.03363e+18
,3,2,2.03363e+18
,3,1,2.03363e+18
,1,1,2.03363e+18
,5,2,2.03363e+18
,3,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,2,2,2.03363e+18
,4,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,3,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,3,2,2.03363e+18
,2,1,2.03363e+18
,2,1,2.03363e+18
,2,1,2.03363e+18
,2,2,2.03363e+18
,3,1,2.03363e+18
,3,2,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,1,2,2.03363e+18
,1,1,2.03363e+18
,4,2,2.03363e+18
,5,1,2.03363e+18
,4,1,2.03363e+18
,4,2,2.03363e+18
,4,2,2.03363e+18
,4,1,2.03363e+18
,4,1,2.03367e+18
,2,2,2.03369e+18
,3,2,2.0337e+18
,1,2,2.0337e+18
,3,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,2,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,3,2,2.0337e+18
,1,1,2.0337e+18
,3,1,2.0337e+18
,3,2,2.0337e+18
,1,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.0337e+18
,3,1,2.0337e+18
,1,2,2.0337e+18
,5,1,2.0337e+18
,2,2,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.0337e+18
,1,2,2.0337e+18
,1,1,2.0337e+18
,1,1,2.03382e+18
,1,2,2.03382e+18
,3,2,2.03382e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,2,2,2.03383e+18
,2,1,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,2,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,2,2.03383e+18
,4,2,2.03383e+18
,4,1,2.03383e+18
,4,1,2.03383e+18
,1,1,2.03383e+18
,5,1,2.03383e+18
,3,2,2.03383e+18
,3,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
1.0,3,2,2.03383e+18
,3,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,1,1,2.03383e+18
,4,2,2.03383e+18
,4,2,2.03383e+18
,4,2,2.03383e+18
,1,2,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03383e+18
,2,2,2.03383e+18
,2,2,2.03383e+18
,2,2,2.03383e+18
,1,1,2.03383e+18
,1,2,2.03383e+18
,1,1,2.03387e+18
,1,2,2.03387e+18
,1,1,2.03389e+18
,1,2,2.03389e+18
,1,2,2.03389e+18
,1,1,2.03389e+18
,3,2,2.0339e+18
,2,2,2.0339e+18
,2,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,1,2.0339e+18
,3,1,2.0339e+18
,3,2,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,2,2,2.0339e+18
,2,1,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,1,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,1,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,2,2.0339e+18
,1,1,2.03442e+18
,1,2,2.03442e+18
,2,2,2.03443e+18
,2,2,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,4,2,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,1,2,2.03443e+18
,1,2,2.03443e+18
,1,1,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,3,2,2.03443e+18
,3,1,2.03443e+18
,3,1,2.03443e+18
,3,1,2.03443e+18
,2,2,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,1,2,2.03443e+18
,3,1,2.03443e+18
,3,2,2.03443e+18
,3,1,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,2,2,2.03443e+18
,1,1,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,1,1,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,1,1,2.03443e+18
,1,2,2.03443e+18
,4,1,2.03447e+18
,4,2,2.03447e+18
,4,2,2.03447e+18
,4,1,2.03447e+18
,2,2,2.03449e+18
,2,1,2.03449e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,1,2,2.0345e+18
,1,2,2.0345e+18
,3,2,2.0345e+18
,3,1,2.0345e+18
,3,2,2.0345e+18
,3,2,2.0345e+18
,3,1,2.0345e+18
,1,1,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,1,2,2.0345e+18
,1,2,2.0345e+18
,1,2,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,1,1,2.0345e+18
,1,2,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,3,2,2.0345e+18
,3,1,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,3,1,2.0345e+18
,1,2,2.0345e+18
,1,1,2.0345e+18
,5,2,2.03453e+18
,2,2,2.03453e+18
,2,1,2.03453e+18
,2,2,2.03453e+18
,2,1,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,3,2,2.03453e+18
,2,2,2.03453e+18
,2,2,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,3,2,2.03453e+18
,5,2,2.03453e+18
,1,2,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,2,2,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,3,1,2.03453e+18
,1,2,2.03453e+18
,3,2,2.03453e+18
,3,1,2.03453e+18
,1,2,2.03453e+18
,3,1,2.03453e+18
,2,1,2.03453e+18
,3,1,2.03453e+18
,3,2,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,1,1,2.03453e+18
,1,1,2.03453e+18
,1,2,2.03453e+18
,3,2,2.03453e+18
,1,1,2.03453e+18
,1,1,2.03457e+18
,1,2,2.03457e+18
,1,2,2.03457e+18
,1,2,2.03459e+18
,1,1,2.03459e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,4,2,2.0346e+18
,4,1,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,4,1,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,1,1,2.0346e+18
,1,1,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,2,2.0346e+18
,1,1,2.0346e+18
,5,2,2.0346e+18
,5,1,2.0346e+18
,1,1,2.0349e+18
,1,1,2.03493e+18
,4,2,2.03493e+18
,4,1,2.03493e+18
,4,2,2.03493e+18
,4,1,2.03493e+18
,4,2,2.03493e+18
,4,2,2.03493e+18
,2,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,3,2,2.03493e+18
,3,1,2.03493e+18
,2,2,2.03493e+18
,2,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,2,2,2.03493e+18
,2,1,2.03493e+18
,2,2,2.03493e+18
,3,1,2.03493e+18
,3,1,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,5,1,2.03493e+18
,5,2,2.03493e+18
,3,2,2.03493e+18
,2,2,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,4,1,2.03493e+18
,4,2,2.03493e+18
,4,2,2.03493e+18
,4,2,2.03493e+18
,4,1,2.03493e+18
,4,2,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,3,1,2.03493e+18
,3,2,2.03493e+18
,3,2,2.03493e+18
,1,2,2.03493e+18
,1,1,2.03493e+18
,1,2,2.03493e+18
,3,1,2.03493e+18
,3,1,2.03493e+18
,1,1,2.03493e+18
,1,1,2.03494e+18
,1,1,2.03494e+18
,1,2,2.03499e+18
,3,2,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,1,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,3,2,2.035e+18
,3,1,2.035e+18
,3,2,2.035e+18
,4,1,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,2,2.035e+18
,3,1,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,2,1,2.035e+18
,1,2,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,1,2,2.035e+18
,1,1,2.035e+18
,1,2,2.035e+18
,3,2,2.03532e+18
,5,2,2.03532e+18
,5,2,2.03532e+18
,5,1,2.03532e+18
,1,1,2.03532e+18
,2,1,2.03533e+18
,2,2,2.03533e+18
,2,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,5,2,2.03533e+18
,1,1,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,4,1,2.03533e+18
,4,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,3,1,2.03533e+18
,3,2,2.03533e+18
,1,1,2.03533e+18
,4,2,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,3,1,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,2,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,3,2,2.03533e+18
,1,2,2.03533e+18
,4,1,2.03533e+18
,4,2,2.03533e+18
,4,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,1,1,2.03533e+18
,1,2,2.03533e+18
,1,2,2.03533e+18
,4,1,2.03533e+18
,2,1,2.03537e+18
,3,2,2.03537e+18
,1,1,2.03537e+18
,1,2,2.03537e+18
,1,2,2.03539e+18
,1,1,2.03539e+18
,1,2,2.03539e+18
,1,1,2.03539e+18
,2,2,2.03539e+18
,2,1,2.03539e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,2,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,2,2.0354e+18
,1,2,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,2,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,2,2,2.0354e+18
,2,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,4,2,2.0354e+18
,4,1,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,1,2,2.0354e+18
,1,2,2.0354e+18
,1,1,2.0354e+18
,4,2,2.0354e+18
,4,1,2.0354e+18
,4,2,2.0354e+18
,1,1,2.03562e+18
,4,2,2.03562e+18
,1,2,2.03562e+18
,1,1,2.03562e+18
,1,1,2.03562e+18
,1,1,2.03562e+18
,1,1,2.03562e+18
,1,2,2.03562e+18
,1,1,2.03563e+18
,1,1,2.03563e+18
,5,2,2.03563e+18
,5,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,3,1,2.03563e+18
,1,2,2.03563e+18
,4,1,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,1,2.03563e+18
,1,1,2.03563e+18
,2,1,2.03563e+18
,3,2,2.03563e+18
,3,1,2.03563e+18
,3,1,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,1,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,2,2.03563e+18
,1,1,2.03569e+18
,1,2,2.03569e+18
,2,1,2.0357e+18
,2,2,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,2,1,2.0357e+18
,2,2,2.0357e+18
,1,2,2.0357e+18
,1,2,2.0357e+18
,2,1,2.0357e+18
,1,2,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,4,1,2.0357e+18
,1,1,2.0357e+18
,3,1,2.0357e+18
,3,2,2.0357e+18
,3,1,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,5,1,2.0357e+18
,3,2,2.0357e+18
,1,1,2.0357e+18
,3,1,2.0357e+18
,2,2,2.0357e+18
,2,1,2.0357e+18
,1,2,2.0357e+18
,3,2,2.0357e+18
,3,1,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,4,2,2.0357e+18
,4,1,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,2,2,2.0357e+18
,2,1,2.0357e+18
,2,1,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,1,2.0357e+18
,1,2,2.0357e+18
,1,2,2.0357e+18
,1,1,2.0357e+18
,1,1,2.0357e+18
,1,2,2.03572e+18
,1,1,2.03572e+18
,2,1,2.03572e+18
,4,2,2.03572e+18
,4,1,2.03572e+18
,4,2,2.03572e+18
,4,1,2.03572e+18
,2,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,4,1,2.03573e+18
,4,2,2.03573e+18
,3,1,2.03573e+18
,3,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,1,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,2,2.03573e+18
,2,1,2.03573e+18
,2,1,2.03573e+18
,2,2,2.03573e+18
,3,2,2.03573e+18
,2,2,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,1,2.03573e+18
,4,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,3,2,2.03573e+18
,3,1,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,4,2,2.03573e+18
,1,1,2.03573e+18
,5,2,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,2,1,2.03573e+18
,3,2,2.03573e+18
,1,2,2.03573e+18
,1,2,2.03573e+18
,1,1,2.03573e+18
,1,1,2.03573e+18
,1,2,2.03573e+18
,4,1,2.03574e+18
,4,2,2.03574e+18
,4,1,2.03574e+18
,1,1,2.03577e+18
,1,2,2.03577e+18
,1,2,2.03577e+18
,3,1,2.03577e+18
,1,2,2.03577e+18
,1,2,2.03579e+18
,1,1,2.03579e+18
,2,2,2.0358e+18
,2,1,2.0358e+18
,1,2,2.0358e+18
,1,2,2.0358e+18
,1,2,2.0358e+18
,5,2,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,1,2.0358e+18
,4,2,2.0358e+18
,2,2,2.0358e+18
,2,1,2.0358e+18
,2,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,4,2,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,1,2.0358e+18
,3,2,2.0358e+18
,3,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,1,2,2.0358e+18
,1,1,2.0358e+18
,5,1,2.0358e+18
,1,1,2.0358e+18
,4,1,2.03582e+18
,2,1,2.03582e+18
,1,2,2.03582e+18
,1,1,2.03582e+18
,2,2,2.03582e+18
,2,1,2.03582e+18
,2,1,2.03582e+18
